0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
FV,0.364368995030721,1.0293310483296711,1.8880511919657388,2.900075674057007,3.9260849952697754,5.271854559580485,7.033684571584066,8.976504802703857,11.532720486323038,14.385477066040039,17.40621590614319,20.919994433720905,25.14151167869568,29.705766280492146,35.247763872146606,40.8105316956838,46.63761329650879,52.797276973724365,59.544182221094765,68.23788173993428,78.33072972297668,92.6573220094045,107.5988315741221,123.65706562995909,143.29567392667133,166.21659286816913,190.0222744941711,216.06146351496375,247.58102162679032,298.76360917091364,359.60901625951124,492.78179804484046,650.4226955572764,1023.7612318992615,1478.9836335976918,2430.4794387022653,3597.306224743525,5368.201219002405
PR,0.4853598276774089,1.3460991382598877,2.4988761742909746,3.7126489480336504,5.22811738650004,7.466621239980061,9.729581673940022,13.524443626403807,17.73758276303609,22.52428634961446,30.46577501296997,39.51431806882223,48.69364054997762,70.50321133931479,92.76736625035605,117.17805687586467,155.63251797358197,194.22362343470257,275.0886970361074,408.2615385055542,545.7954173088074,698.0790697733561,1048.932694753011,1488.9969057242074,2982.50794839859
L,0.8817036151885986,2.663515090942383,5.32943320274353,10.458236058553059,18.01182222366333,26.17991622289022,44.51491419474284,63.30484628677368,85.33611297607422,108.75577155749004,150.34758909543356,243.03071840604147,343.3900046348572,483.40069929758704,711.9507901668549,967.4826838175455,1249.935919046402,1678.6652609507244,3250.8101704915366,5276.942258119583
LX,0.5499207973480225,1.853848139444987,3.2469364007314048,4.641247351964315,6.167332251866659,8.168644905090332,11.35412049293518,14.676244338353476,18.31130131085714,22.08321245511373,26.92230812708537,31.848644415537517,37.24848484992981,43.012524445851646,48.952269872029625,55.51839828491211,64.26677982012431,73.37867220242819,82.80158885320029,94.82462207476298,107.37587420145671,120.62581451733908,135.45385519663495,150.3958152929942,167.42567332585654,184.85625060399374,204.19200650850934,225.2355275154114,246.6484036445618,268.2033611138662,292.93367266654974,321.8754550615947,352.67819523811346,390.8168147404989,429.20453302065533,471.5499222278595,523.1936057408651,585.2405795256298,649.1659257411958,715.7296189467113
FVPR,0.34912816683451336,0.9578111171722412,1.761014461517334,2.6776235103607178,3.8952644666035967,5.263802925745646,6.87520408630371,8.760082403818766,10.980299552281696,13.249649524688719,15.968595027923582,18.8024320602417,22.697808742523193,26.87639021873474,31.072175582249958,35.669216553370156,40.73194710413615,46.3702228864034,52.82770379384358,59.75729656219482,68.15039904912312,77.7224134604136,87.50143567721048,98.46962857246398,109.71061023076373,122.92013128598529,136.13584423065183,149.70436271031696,163.61680730183917,178.8094489574432,195.04659032821652,220.95232280095416,248.1341647307078,280.93695457776386,324.0627932548523,373.53208533922833,431.16162006060284,493.16908033688867,575.8174588680267,670.0810396671295
FVL,0.4564806620279948,1.2290367285410564,2.213159481684367,3.4009502728780117,4.598128239313762,6.181517998377482,8.093465963999432,10.077525377273561,12.717401504516603,15.581316153208416,18.979251384735107,22.947084426879883,27.13875412940979,31.333379824956257,36.54792126019795,41.95442867279052,48.00804138183593,54.785412708918244,62.47452155749002,70.55974880854288,78.7316977183024,87.81552211443582,98.07595785458882,109.11107643445332,122.1416490872701,135.262021223704,149.3602825005849,165.0804746945699,181.3423472245534,201.22128136952716,227.6654159228007,256.3880750338236,286.73124456405634,330.1292482217152,384.88752309481293,442.0391379197438,513.8286768595377,586.6211545467377,700.2081951300303,845.5466163953145
FVLX,0.45946939786275226,1.2281011740366619,2.1396659215291343,3.1956874529520674,4.430628061294556,5.835610389709473,7.531775554021199,9.448932647705078,12.052551746368408,14.858134746551514,17.722821950912476,21.066988865534466,24.765708446502686,28.62005066871643,33.73190259933472,39.5333928267161,45.68597348531087,52.89230060577392,60.108236074447625,67.92334206899007,76.75918253262837,86.87263139088948,98.49682227770487,110.21863190333048,122.42126250267027,134.78899439175922,148.44266565640766,162.65901048978168,177.79292599360147,194.77573140462238,218.27248422304788,242.1831569671631,266.51340834299725,293.91033029556274,346.893202940623,403.8202772935232,485.9648728370667,585.6696013609569,726.4049746990205,950.0206299622855
PRL,0.43856628735860187,1.330285946528117,2.614460547765096,3.902281443277995,5.34104601542155,7.329551617304484,9.421024163564047,12.855127096176147,16.80052359898885,21.302003304163613,29.278954744338986,37.50056926409403,46.88745109240214,65.04729509353638,84.12526933352153,105.76181650161743,138.09403761227927,180.72481203079224,231.18460901578268,344.5921155611674,460.7549747625987,690.081481218338,1005.5176228682201,1529.9382275740306,3350.0780097643537,5250.688017527263
PRLX,0.5382146040598551,1.2663046518961587,2.4408511320749917,3.6734014352162676,4.937441269556681,6.624218702316283,8.608097394307453,11.574243148167927,15.182519276936848,18.905933380126953,23.72067928314209,29.16196934382121,35.032357692718506,42.32164494196574,50.502080837885536,58.91958864529927,68.45483350753784,78.96349835395813,92.03711422284444,106.79853971799214,123.2892153263092,140.77691507339478,158.6091833114624,186.90033674240112,218.56235814094543,250.45235180854797,283.7956262429555,318.53140918413794,361.98513523737586,422.34469644228614,815.9415994485219,1278.1554094950357,3210.2229412396746
LPR,0.8993194103240967,2.5837856133778887,4.443093379338582,7.60476271311442,11.340532064437866,15.488402684529621,23.007169326146443,31.816696405410767,41.956171115239464,53.113088607788086,75.5170829296112,102.69043644269307,130.40978010495502,188.92140968640643,270.8770268758138,354.5515717665354,510.54584296544385,711.847132205963,962.1353271007537,1294.919770081838,1633.5892429351807,2021.1702179908752,2686.4549695650735,3597.9755280017853
LLX,0.612545887629191,1.8315227031707764,3.0991408824920654,4.638223965962728,6.2143360773722325,8.141483783721924,11.012434244155884,14.109819650650024,17.6715354124705,21.614973862965904,25.7780343691508,30.22123750050863,35.30512245496114,40.428498427073166,45.90342593193055,51.850925922393806,59.97611435254416,69.17538611094157,79.74139579137167,90.78820164998373,103.35150559743246,117.70442994435629,132.14921299616498,146.92599749565127,161.93688623110455,176.98082192738852,194.30250732103985,212.48096601168317,232.65813589096072,252.83655190467837,277.5176269213359,304.83348870277405,332.31601039568585,360.5696400801341,390.31551941235864,431.6670218308767,479.4266845385234,534.8859016895294,591.5322901407877,648.4571472009022
FVPRL,0.3723333676656087,1.010141134262085,1.8698715368906655,2.8168447017669678,3.941179672876994,5.223561525344849,6.9005216757456465,8.962444384892782,11.416667064030966,14.217335224151611,17.40478523572286,20.69800305366516,24.684360027313232,29.274495124816895,34.13583286603292,39.524740060170494,45.536949237187706,51.82097681363424,58.461993932724,65.78483144442241,74.26112826665243,82.84436011314394,92.80153298377992,103.98879011472067,117.66311899820964,131.7726013660431,146.15740450223288,160.983477751414,176.0966759522756,192.4368127981822,215.761127392451,239.8402630488078,274.03394206364953,308.24269167582196,356.7213149865469,407.5780247052511,460.72261126836145,547.478547970454,637.8608558177949,733.2786486943564
FVPRLX,0.42967430750528973,1.1308136781056721,2.039421002070109,3.1456132729848223,4.319182554880777,5.827224810918172,7.6423022747039795,9.74529512723287,12.37190858523051,15.184385697046917,18.22573947906494,22.342783610026043,26.589217265446983,30.974523226420086,36.28606470425924,41.92267711957296,47.94355909029643,54.05574464797974,61.17082317670187,68.58145793279013,77.0058027903239,87.2290849685669,97.47154410680135,107.78689384460449,121.33073091506958,135.28148889541626,149.53413740793863,164.45587118466693,179.43236343065897,198.1362276871999,218.0763404369354,248.1796657244364,281.0766712824503,316.2070857683817,358.2341039975484,404.1795138518015,462.57745655377704,529.5955060323079,610.4046346346537,739.2850642204285
FVLPR,0.44444696108500165,1.2409946918487549,2.3367942969004316,3.608420530954997,4.915136893590292,6.543626070022584,8.593902349472046,10.765697240829468,13.520522117614746,16.675130367279053,20.199630339940388,24.196629603703816,28.790664275487263,34.03724877039591,40.09079035123189,46.51490720113118,54.35597531000773,62.29350280761719,70.93345363934834,80.19459843635559,89.51917990048726,101.07535719871521,113.3862853050232,126.99050092697144,142.87401096026102,159.14631899197894,175.90818421045938,193.70530756314594,216.92076873779294,240.35996254285175,272.2725613117218,309.50012095769245,351.98738773663837,404.778489669164,481.83573508262634,599.987900018692,724.193814833959,888.2542288303375,1090.6039332548778,1421.5678261915843
FVLLX,0.5046664079030355,1.36993678410848,2.566343704859416,3.901165088017782,5.283608198165894,7.195172468821209,9.392541726430258,11.833831787109375,15.243916988372803,18.758538087209065,22.49110428492228,27.11168058713277,32.00301400820414,37.10302782058716,43.47881579399109,50.35330851872762,57.82745957374573,65.45025698343913,74.13599077860515,84.59024413426718,95.72101298967998,107.28014898300171,119.11533347765605,132.68998583157858,146.6401477654775,163.8755380312602,181.11177968978885,201.21604688962304,221.54812232653305,245.0181069374085,272.9556569258373,306.1568904717764,347.40947024027514,397.81638916333526,473.87370371818554,555.4650456905366,648.0075472990673,743.6367247899374,890.2661755084991,1052.8344587484996
PRLLX,0.6505362192789713,1.6939853032430015,3.2600401242574057,4.853724877039592,6.479404449462891,8.652917464574179,11.26243543624878,15.133781512578329,19.109112103780113,24.147266546885174,29.611270586649578,36.08244148890178,42.6930480003357,49.79192860921225,57.42455498377483,65.9767889181773,76.95067493120831,88.18599637349449,104.8463653723399,121.79416131973268,139.65062085787457,163.46271713574728,188.93488788604736,215.0157827536265,242.60156591733295,275.01888998349506,309.36533697446185,348.14257876078284,395.95715570449823,479.1023743152618,792.7815132141113,1145.7056620121002,2741.760479609172,4505.715033849081
LPRLX,0.7973897457122803,2.136175076166789,3.912472724914551,6.08856209119161,8.365397532780966,11.669045050938925,15.266816218694052,20.99070700009664,27.094019810358684,36.10055589675903,45.13747533162435,57.85810502370199,74.17627461751303,94.92217302322389,120.79936973253888,147.8925217787425,175.1581627527873,204.61762181917828,237.85158673922223,271.4720215002696,333.5814851125082,398.02965609232587,463.1250669161479,543.309165318807,636.6493186950684,737.0729741255442,847.5754745801289,1043.9246504306793,1252.8413791656494,1567.6209335327148,2851.663486639659,4631.731855630875
FVPRLLX,0.480437437693278,1.1337188084920247,2.111331542332967,3.305895407994588,4.526318947474161,6.051043351491292,7.930803616841634,10.21370760599772,12.96583358446757,16.153961022694904,19.40297492345174,23.236064513524372,27.43021257718404,31.837305784225464,36.83973399798075,42.514719804128006,48.97677048047383,55.518858114878334,63.54725090662638,72.27583956718445,82.43295772870381,93.7663226922353,105.97721091906229,118.87994448343912,132.75040372212726,147.7124098141988,162.7107826868693,178.94893765449524,195.56793840726218,216.17246055603027,238.51911640167236,263.8860098520915,289.25414307912195,323.74173251787823,375.4311828613281,438.9087378978729,511.2129770914714,601.4128994941711,726.783624013265,889.7887043158214
FVLPRLX,0.4237682819366455,1.4302010536193848,2.7957077026367188,4.317585388819377,6.10165015856425,8.527106602986654,11.086989243825277,14.508761882781982,18.217769463857014,22.687264521916706,27.664105494817097,33.01014773050944,40.164572318394974,48.54721530278523,57.0945553779602,66.42593725522359,76.92335987091064,88.18124866485596,99.55780212084453,111.58124725023906,125.67102257410686,141.01160836219788,156.4071462949117,176.8943713506063,197.7410488128662,218.7750585079193,240.6951302687327,265.4984712600708,295.2964080174764,329.33139173189795,367.14997410774225,413.06117137273145,465.94347111384064,536.7602602640786,631.892368475596,728.5710693200427,839.35849459966,982.6238723595935,1268.9730300903318,1665.551619529724
NoSym,2.687299648920695,10.461900472640991,59.56450470288595,207.9210729598999,531.047085126241,968.795857667923
virtual best,0.34912816683451336,0.9578111171722412,1.761014461517334,2.6776235103607178,3.7036328315734863,4.986014684041341,6.597415844599405,8.48229416211446,10.70251131057739,12.971861282984413,15.690806786219277,18.524643818537392,22.22336339950561,26.077705621719357,30.273490985234574,34.870531956354775,39.933262507120766,45.571538289388016,52.0290191968282,58.958611965179436,67.13056087493896,75.71379272143047,85.49281493822734,95.80816467603049,107.04914633433025,119.41687822341919,132.63259116808572,146.20110964775085,160.11355423927307,175.3061958948771,191.54333726565042,215.45401000976562,239.78426138559976,267.1811833381653,296.92706267038983,338.2785650889079,386.03822779655457,441.4974449475606,498.14383339881897,555.0686904589335
